ID,Category,Pos_b,Pos_e,Privacy
127,game,4,8,《英雄连》
127,address,41,42,欧洲
127,address,66,71,莫斯科斯巴达
127,address,79,85,萨格勒布迪那摩
127,government,88,93,大北山独立连
127,government,104,105,日军
127,government,154,157,海关总署
127,name,150,152,渠宏卿
127,position,148,149,记者
127,game,191,196,《疯狂回归》
127,game,173,177,《爱丽斯》
127,book,168,171,大众软件
127,address,222,236,宁夏固原市原州区西关路198-
127,name,200,202,妥世祥
127,address,251,254,亚运新村
127,address,265,268,运动员村
127,address,270,272,教练村
127,address,274,276,记者村
127,government,237,242,广州市房管局
