ID,Category,Pos_b,Pos_e,Privacy
1499,government,45,47,民航局
1499,organization,33,41,中国国际进口博览会
1499,company,9,12,春秋航空
1499,company,54,57,北京银行
1499,scene,75,76,鸟巢
1499,scene,83,86,海渔广场
1499,government,115,118,里根政府
1499,name,129,131,瓦利克
1499,company,103,104,花旗
1499,position,124,127,首席顾问
1499,game,136,139,CSOL
1499,address,148,151,开心网吧
1499,address,152,158,乐知福购物广场
1499,address,160,163,富佳百货
1499,address,164,167,康豪酒店
1499,address,177,181,横岗大康村
1499,address,192,194,狮子峰
1499,address,197,201,云谷索道站
1499,address,225,227,清凉台
