ID,Category,Pos_b,Pos_e,Privacy
885,scene,15,17,卢浮宫
885,name,35,36,鲁迅
885,name,55,56,鲁迅
885,name,74,75,鲁迅
885,book,87,100,《GameInformer》
885,government,155,161,中国房地产协会
885,position,120,122,主持人
885,movie,163,167,金色琴弦》
885,movie,193,199,《梦幻奇缘2》
885,name,169,172,柚木梓马
885,name,187,191,斋贺みつき
885,name,201,204,尤尼希思
885,government,236,245,新加坡媒体发展管理局
885,name,218,220,陈伟明
885,name,228,230,许秦豪
885,company,211,214,中博传媒
885,position,215,217,董事长
885,position,226,227,导演
885,organization,261,262,德甲
885,organization,270,271,足彩
885,company,277,280,bwin
885,game,310,315,《光环战争》
885,company,295,298,微软公司
885,company,327,334,Ensemble
885,book,339,344,《新民周刊》
885,scene,421,424,moma
885,game,447,450,DOTA
885,name,431,432,冰蛙
885,position,493,495,艺术家
885,company,511,523,Scrabulous开发者
