ID,Category,Pos_b,Pos_e,Privacy
2477,game,6,15,《战锤Online》
2477,name,0,3,雅各布斯
2477,movie,46,50,《兄弟连》
2477,movie,67,75,《兄弟连：太平洋》
2477,government,54,55,美军
2477,company,108,110,沪工行
2477,position,115,117,大学生
2477,book,129,135,潜水钟与蝴蝶》
2477,position,153,154,囚犯
2477,movie,172,176,厄夜三十》
2477,movie,212,218,《电锯惊魂ⅳ》
2477,organization,225,229,盖蒂基金会
2477,book,259,263,《鸢尾花》
2477,name,254,255,凡高
2477,position,252,253,画家
2477,movie,269,271,仙剑五
2477,name,280,282,姚仕宪
2477,book,313,318,《江山美色》
2477,name,310,311,墨武
2477,book,341,346,《大众软件》
2477,movie,352,353,战神
2477,game,369,375,《魔兽争霸3》
2477,name,360,362,Sky
2477,organization,379,381,西布朗
2477,organization,384,386,富勒姆
2477,government,392,406,成立县质量监督提升领导工作小组
2477,position,415,416,组长
2477,position,410,413,分管领导
2477,book,451,456,《天龙八部》
2477,book,458,464,《射雕三部曲》
2477,address,471,473,三里屯
2477,address,475,476,后海
2477,company,481,483,巴克莱
