ID,Category,Pos_b,Pos_e,Privacy
650,government,8,11,美国政府
650,game,34,35,星际
650,game,37,38,cs
650,game,40,43,war3
650,address,76,79,和义街道
650,address,86,89,和义街道
650,game,120,127,《三国群英传Ⅶ》
650,organization,171,173,阿森纳
650,company,157,160,博彩公司
650,scene,202,204,巴厘岛
650,scene,211,214,神鹰广场
650,scene,215,235,garudawisnukencanagwk
650,government,237,240,印度空军
650,position,252,254,飞行员
650,address,299,302,万达广场
650,company,265,270,大连万达集团
650,company,287,290,万达集团
650,game,325,330,《寂静岭3》
650,movie,304,308,《勾魂谷》
650,scene,350,355,圣保禄大教堂
650,scene,343,347,大三巴牌坊
650,organization,380,383,那不勒斯
650,organization,385,387,热那亚
650,movie,423,427,音乐之声》
