ID,Category,Pos_b,Pos_e,Privacy
1484,company,26,32,中国邮政总公司
1484,movie,61,86,《神奇绿巨人》（theincrediblehulk）
1484,address,87,91,丽泽商务区
1484,address,123,125,北京市
1484,address,139,141,国奥村
1484,position,133,134,记者
1484,address,210,213,万科蓝山
1484,position,183,185,主持人
1484,government,241,243,俄海军
1484,organization,265,268,亚特兰大
1484,organization,299,301,那不勒
1484,organization,324,328,重庆工商联
1484,company,316,319,中讯公司
1484,name,360,362,魏家福
1484,company,354,357,中远集团
1484,company,379,380,中远
1484,position,358,359,总裁
1484,organization,391,393,阿森纳
1484,organization,395,399,基辅迪纳摩
1484,game,406,411,命令与征服》
1484,game,416,420,《沙丘2》
1484,company,466,471,教育实业集团
1484,address,502,521,pfeiffercanyonbridge
