ID,Category,Pos_b,Pos_e,Privacy
351,game,5,15,《轩辕剑外传.汉之云》
351,company,1,3,卓越网
351,scene,42,45,伊比利亚
351,scene,56,57,西葡
351,book,90,93,《科学》
351,name,71,73,戴尔兹
351,name,75,82,鲁特尔·罗森伯格
351,game,133,140,Scrabble
351,game,146,156,Wordscraper
351,name,121,124,阿加瓦拉
351,scene,166,168,巴拿山
351,book,217,231,《NintendoPower》
351,name,198,205,Consalvo
351,company,212,214,任天堂
351,government,235,246,北京市城市规划设计研究院
351,book,272,277,《公权市场》
351,name,249,251,柯焕章
351,position,247,248,院长
351,position,269,270,专家
351,position,256,257,老师
351,company,293,296,渣打银行
351,position,282,283,律师
351,movie,326,332,安娜玛德莲娜》
351,position,349,350,女角
